subjectID,color,size_delta,contrast,response
S7,TRUE,-10,positive,0
S7,FALSE,40,positive,1
S7,TRUE,-60,positive,1
S7,FALSE,-10,positive,1
S7,TRUE,-70,positive,0
S7,FALSE,20,positive,0
S7,TRUE,-10,positive,1
S7,FALSE,30,positive,0
S7,TRUE,-40,positive,0
S7,FALSE,30,positive,1
S7,FALSE,40,positive,0
S7,TRUE,-50,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-50,positive,1
S7,TRUE,-60,positive,0
S7,TRUE,80,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,-70,positive,1
S7,TRUE,0,positive,1
S7,FALSE,70,positive,1
S7,TRUE,70,positive,1
S7,FALSE,-80,positive,1
S7,TRUE,10,positive,1
S7,TRUE,40,positive,1
S7,TRUE,50,positive,1
S7,FALSE,-50,positive,1
S7,TRUE,-40,positive,1
S7,FALSE,60,positive,0
S7,TRUE,80,positive,1
S7,FALSE,20,positive,0
S7,FALSE,50,positive,1
S7,FALSE,70,positive,1
S7,FALSE,80,positive,1
S7,FALSE,-60,positive,0
S7,FALSE,10,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,-10,positive,0
S7,TRUE,0,positive,0
S7,FALSE,70,positive,1
S7,FALSE,-40,positive,0
S7,TRUE,-70,positive,0
S7,TRUE,20,positive,1
S7,TRUE,-80,positive,0
S7,TRUE,50,positive,1
S7,FALSE,-30,positive,0
S7,TRUE,-40,positive,1
S7,TRUE,0,positive,1
S7,TRUE,-20,positive,1
S7,FALSE,-40,positive,0
S7,TRUE,10,positive,1
S7,TRUE,-0,positive,0
S7,FALSE,-50,positive,0
S7,TRUE,80,positive,1
S7,TRUE,-60,positive,1
S7,TRUE,-60,positive,0
S7,TRUE,40,positive,1
S7,FALSE,-20,positive,0
S7,TRUE,30,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-70,positive,0
S7,TRUE,-50,positive,0
S7,FALSE,-40,positive,0
S7,FALSE,-60,positive,0
S7,FALSE,70,positive,1
S7,TRUE,20,positive,1
S7,TRUE,-40,positive,0
S7,TRUE,-50,positive,1
S7,FALSE,40,positive,1
S7,TRUE,70,positive,1
S7,TRUE,-10,positive,1
S7,TRUE,10,positive,1
S7,TRUE,-50,positive,0
S7,TRUE,60,positive,1
S7,TRUE,40,positive,1
S7,TRUE,-60,positive,0
S7,TRUE,-40,positive,1
S7,TRUE,-40,positive,0
S7,FALSE,30,positive,1
S7,TRUE,20,positive,1
S7,FALSE,-0,positive,1
S7,FALSE,-40,positive,0
S7,FALSE,-40,positive,0
S7,TRUE,-0,positive,0
S7,TRUE,-80,positive,0
S7,FALSE,-50,positive,0
S7,TRUE,-30,positive,0
S7,FALSE,30,positive,1
S7,FALSE,30,positive,0
S7,FALSE,-30,positive,1
S7,FALSE,-20,positive,0
S7,TRUE,30,positive,1
S7,FALSE,-30,positive,1
S7,TRUE,40,positive,1
S7,FALSE,20,positive,0
S7,FALSE,-30,positive,0
S7,FALSE,40,positive,1
S7,FALSE,-50,positive,0
S7,FALSE,-0,positive,1
S7,TRUE,-20,positive,1
S7,FALSE,50,positive,0
S7,FALSE,-0,positive,1
S7,TRUE,80,positive,1
S7,TRUE,40,positive,1
S7,FALSE,70,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-40,positive,1
S7,FALSE,70,positive,1
S7,TRUE,70,positive,1
S7,TRUE,-0,positive,1
S7,FALSE,-30,positive,0
S7,TRUE,60,positive,1
S7,TRUE,-0,positive,1
S7,TRUE,80,positive,1
S7,TRUE,30,positive,1
S7,FALSE,-80,positive,0
S7,TRUE,20,positive,0
S7,FALSE,-50,positive,0
S7,TRUE,-50,positive,1
S7,FALSE,50,positive,0
S7,FALSE,-80,positive,0
S7,TRUE,-50,positive,0
S7,TRUE,-80,positive,0
S7,FALSE,0,positive,0
S7,FALSE,-10,positive,0
S7,FALSE,0,positive,1
S7,FALSE,50,positive,1
S7,TRUE,-70,positive,1
S7,FALSE,0,positive,0
S7,FALSE,-20,positive,0
S7,TRUE,-20,positive,1
S7,TRUE,70,positive,1
S7,FALSE,-70,positive,0
S7,FALSE,30,positive,0
S7,TRUE,-10,positive,1
S7,FALSE,10,positive,0
S7,TRUE,70,positive,1
S7,TRUE,-20,positive,1
S7,TRUE,0,positive,1
S7,FALSE,20,positive,0
S7,FALSE,20,positive,1
S7,TRUE,0,positive,1
S7,FALSE,30,positive,0
S7,FALSE,-50,positive,1
S7,TRUE,30,positive,1
S7,TRUE,-30,positive,0
S7,TRUE,30,positive,1
S7,FALSE,70,positive,1
S7,FALSE,-40,positive,0
S7,FALSE,10,positive,1
S7,TRUE,-10,positive,0
S7,TRUE,-10,positive,1
S7,TRUE,10,positive,1
S7,FALSE,0,positive,0
S7,FALSE,40,positive,1
S7,FALSE,10,positive,1
S7,TRUE,-70,positive,1
S7,FALSE,60,positive,1
S7,FALSE,-0,positive,0
S7,TRUE,-20,positive,0
S7,TRUE,20,positive,1
S7,TRUE,30,positive,1
S7,FALSE,40,positive,0
S7,FALSE,70,positive,1
S7,FALSE,60,positive,1
S7,FALSE,-40,positive,0
S7,TRUE,-60,positive,0
S7,FALSE,60,positive,1
S7,FALSE,10,positive,1
S7,FALSE,-30,positive,0
S7,TRUE,0,positive,1
S7,TRUE,-30,positive,1
S7,FALSE,70,positive,1
S7,FALSE,0,positive,1
S7,TRUE,-40,positive,0
S7,TRUE,10,positive,1
S7,TRUE,50,positive,1
S7,TRUE,-60,positive,0
S7,FALSE,70,positive,1
S7,FALSE,30,positive,0
S7,FALSE,-50,positive,0
S7,TRUE,20,positive,1
S7,TRUE,0,positive,0
S7,FALSE,50,positive,1
S7,FALSE,80,positive,1
S7,FALSE,70,positive,1
S7,TRUE,0,positive,1
S7,FALSE,-70,positive,0
S7,FALSE,-60,positive,1
S7,FALSE,-0,positive,0
S7,TRUE,70,positive,0
S7,TRUE,40,positive,1
S7,TRUE,-50,positive,0
S7,FALSE,0,positive,1
S7,FALSE,-30,positive,0
S7,FALSE,-70,positive,0
S7,FALSE,20,positive,0
S7,FALSE,70,positive,1
S7,TRUE,30,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-30,positive,1
S7,TRUE,60,positive,1
S7,FALSE,70,positive,1
S7,FALSE,80,positive,1
S7,FALSE,-80,positive,0
S7,TRUE,70,positive,1
S7,TRUE,10,positive,1
S7,TRUE,10,positive,1
S7,TRUE,-20,positive,0
S7,TRUE,-40,positive,0
S7,TRUE,30,positive,1
S7,TRUE,20,positive,1
S7,TRUE,-20,positive,1
S7,TRUE,40,positive,1
S7,FALSE,-20,positive,0
S7,FALSE,-50,positive,0
S7,FALSE,70,positive,1
S7,TRUE,30,positive,1
S7,FALSE,0,positive,0
S7,TRUE,-50,positive,0
S7,TRUE,-0,positive,0
S7,FALSE,30,positive,1
S7,TRUE,-40,positive,1
S7,FALSE,0,positive,0
S7,TRUE,20,positive,1
S7,TRUE,0,positive,1
S7,TRUE,40,positive,1
S7,TRUE,-20,positive,0
S7,FALSE,60,positive,1
S7,TRUE,-60,positive,1
S7,FALSE,-60,positive,0
S7,FALSE,-10,positive,1
S7,FALSE,60,positive,1
S7,TRUE,-50,positive,0
S7,FALSE,-0,positive,1
S7,TRUE,50,positive,1
S7,FALSE,-0,positive,1
S7,TRUE,-80,positive,0
S7,FALSE,10,positive,1
S7,TRUE,30,positive,1
S7,TRUE,-20,positive,1
S7,TRUE,30,positive,1
S7,FALSE,-60,positive,0
S7,TRUE,70,positive,1
S7,TRUE,30,positive,1
S7,TRUE,80,positive,1
S7,FALSE,10,positive,1
S7,TRUE,-60,positive,0
S7,FALSE,40,positive,1
S7,FALSE,-30,positive,0
S7,FALSE,-20,positive,0
S7,FALSE,60,positive,1
S7,FALSE,-10,positive,1
S7,FALSE,10,positive,1
S7,TRUE,20,positive,1
S7,FALSE,0,positive,1
S7,FALSE,-10,positive,1
S7,TRUE,20,positive,1
S7,FALSE,60,positive,1
S7,FALSE,60,positive,1
S7,FALSE,30,positive,1
S7,FALSE,10,positive,0
S7,TRUE,0,positive,0
S7,FALSE,-80,positive,0
S7,TRUE,-10,positive,1
S7,FALSE,-70,positive,0
S7,FALSE,0,positive,0
S7,FALSE,20,positive,1
S7,TRUE,-50,positive,0
S7,FALSE,80,positive,1
S7,TRUE,-30,positive,0
S7,TRUE,-70,positive,0
S7,FALSE,20,positive,1
S7,TRUE,0,positive,1
S7,TRUE,-30,positive,0
S7,TRUE,10,positive,1
S7,FALSE,20,positive,0
S7,TRUE,-60,positive,0
S7,FALSE,-0,positive,0
S7,FALSE,50,positive,1
S7,FALSE,10,positive,0
S7,FALSE,10,positive,1
S7,TRUE,50,positive,1
S7,FALSE,30,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,-20,positive,0
S7,FALSE,10,positive,0
S7,FALSE,80,positive,1
S7,FALSE,70,positive,1
S7,FALSE,80,positive,1
S7,FALSE,60,positive,1
S7,FALSE,-70,positive,0
S7,FALSE,-80,positive,0
S7,TRUE,70,positive,1
S7,TRUE,40,positive,1
S7,FALSE,60,positive,1
S7,TRUE,30,positive,1
S7,FALSE,-80,positive,0
S7,TRUE,-80,positive,1
S7,TRUE,-70,positive,0
S7,TRUE,-20,positive,0
S7,FALSE,-50,positive,0
S7,TRUE,-20,positive,1
S7,TRUE,80,positive,1
S7,FALSE,10,positive,1
S7,TRUE,30,positive,1
S7,FALSE,60,positive,0
S7,FALSE,70,positive,0
S7,FALSE,-50,positive,1
S7,TRUE,10,positive,1
S7,FALSE,70,positive,1
S7,TRUE,50,positive,1
S7,TRUE,50,positive,1
S7,TRUE,30,positive,1
S7,TRUE,-20,positive,0
S7,TRUE,-0,positive,1
S7,FALSE,-30,positive,0
S7,TRUE,10,positive,0
S7,FALSE,-50,positive,0
S7,FALSE,-40,positive,0
S7,FALSE,-40,positive,0
S7,TRUE,60,positive,1
S7,FALSE,10,positive,1
S7,TRUE,60,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,-50,positive,0
S7,TRUE,0,positive,1
S7,TRUE,-10,positive,1
S7,TRUE,-60,positive,0
S7,FALSE,-30,positive,0
S7,FALSE,30,positive,1
S7,TRUE,40,positive,1
S7,FALSE,40,positive,1
S7,TRUE,-30,positive,0
S7,FALSE,80,positive,1
S7,FALSE,50,positive,1
S7,TRUE,50,positive,1
S7,TRUE,-40,positive,1
S7,TRUE,-20,positive,1
S7,FALSE,-50,positive,0
S7,FALSE,50,positive,1
S7,TRUE,60,positive,1
S7,FALSE,0,positive,0
S7,TRUE,-50,positive,0
S7,FALSE,-60,positive,0
S7,FALSE,30,positive,1
S7,FALSE,70,positive,1
S7,TRUE,0,positive,0
S7,TRUE,0,positive,1
S7,FALSE,60,positive,1
S7,FALSE,80,positive,1
S7,TRUE,80,positive,1
S7,FALSE,20,positive,1
S7,TRUE,-60,positive,0
S7,FALSE,-80,positive,0
S7,FALSE,0,positive,1
S7,TRUE,0,positive,0
S7,FALSE,40,positive,0
S7,TRUE,-40,positive,0
S7,TRUE,60,positive,1
S7,TRUE,60,positive,1
S7,FALSE,-20,positive,0
S7,FALSE,-50,positive,1
S7,TRUE,-70,positive,0
S7,TRUE,60,positive,1
S7,FALSE,-10,positive,1
S7,FALSE,40,positive,1
S7,TRUE,20,positive,0
S7,TRUE,-30,positive,1
S7,FALSE,-50,positive,0
S7,FALSE,0,positive,1
S7,TRUE,0,positive,1
S7,FALSE,-30,positive,0
S7,TRUE,-50,positive,0
S7,FALSE,-70,positive,0
S7,FALSE,-20,positive,0
S7,FALSE,-70,positive,0
S7,TRUE,60,positive,1
S7,TRUE,0,positive,0
S7,TRUE,70,positive,1
S7,FALSE,-70,positive,0
S7,FALSE,-0,positive,1
S7,TRUE,60,positive,1
S7,FALSE,0,positive,0
S7,TRUE,50,positive,1
S7,TRUE,40,positive,1
S7,TRUE,50,positive,1
S7,FALSE,70,positive,1
S7,TRUE,-30,positive,0
S7,FALSE,70,positive,1
S7,TRUE,50,positive,1
S7,TRUE,30,positive,1
S7,TRUE,-60,positive,1
S7,TRUE,10,positive,0
S7,TRUE,-30,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-20,positive,1
S7,FALSE,-40,positive,0
S7,FALSE,10,positive,1
S7,TRUE,20,positive,0
S7,FALSE,-30,positive,0
S7,FALSE,80,positive,1
S7,TRUE,70,positive,1
S7,TRUE,0,positive,1
S7,FALSE,-30,positive,1
S7,FALSE,-60,positive,0
S7,TRUE,-10,positive,1
S7,TRUE,40,positive,1
S7,TRUE,70,positive,1
S7,TRUE,20,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-0,positive,1
S7,FALSE,10,positive,1
S7,FALSE,-40,positive,0
S7,FALSE,-20,positive,1
S7,FALSE,-20,positive,0
S7,FALSE,60,positive,1
S7,FALSE,-30,positive,0
S7,TRUE,-0,positive,1
S7,FALSE,40,positive,1
S7,TRUE,20,positive,1
S7,FALSE,50,positive,1
S7,TRUE,50,positive,1
S7,FALSE,0,positive,0
S7,FALSE,-30,positive,0
S7,FALSE,-10,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,10,positive,0
S7,FALSE,0,positive,0
S7,FALSE,0,positive,0
S7,TRUE,-30,positive,1
S7,FALSE,0,positive,0
S7,FALSE,0,positive,0
S7,TRUE,60,positive,1
S7,FALSE,80,positive,1
S7,FALSE,60,positive,1
S7,TRUE,10,positive,1
S7,FALSE,-20,positive,1
S7,FALSE,50,positive,0
S7,TRUE,50,positive,1
S7,TRUE,30,positive,1
S7,FALSE,60,positive,1
S7,TRUE,-50,positive,0
S7,TRUE,70,positive,1
S7,TRUE,-80,positive,0
S7,FALSE,40,positive,0
S7,FALSE,0,positive,0
S7,TRUE,70,positive,1
S7,FALSE,60,positive,1
S7,TRUE,60,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,60,positive,1
S7,TRUE,40,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,30,positive,1
S7,FALSE,70,positive,1
S7,FALSE,60,positive,1
S7,FALSE,-20,positive,1
S7,TRUE,50,positive,1
S7,TRUE,-10,positive,0
S7,FALSE,50,positive,1
S7,FALSE,-10,positive,0
S7,FALSE,60,positive,1
S7,TRUE,20,positive,1
S7,FALSE,50,positive,1
S7,TRUE,50,positive,1
S7,FALSE,70,positive,1
S7,TRUE,-50,positive,0
S7,TRUE,-40,positive,0
S7,TRUE,-20,positive,0
S7,FALSE,70,positive,1
S7,TRUE,40,positive,1
S7,FALSE,-50,positive,0
S7,TRUE,50,positive,0
S7,FALSE,-20,positive,0
S7,FALSE,60,positive,1
S7,TRUE,10,positive,1
S7,FALSE,0,positive,1
S7,FALSE,40,positive,1
S7,TRUE,-50,positive,0
S7,FALSE,50,positive,1
S7,FALSE,80,positive,1
S7,FALSE,50,positive,1
S7,TRUE,20,positive,1
S7,TRUE,30,positive,1
S7,TRUE,-80,positive,0
S7,FALSE,80,positive,1
S7,FALSE,10,positive,1
S7,TRUE,40,positive,1
S7,FALSE,-70,positive,0
S7,TRUE,60,positive,1
S7,FALSE,-40,positive,1
S7,TRUE,-60,positive,0
S7,FALSE,-80,positive,0
S7,FALSE,-80,positive,0
S7,FALSE,60,positive,1
S7,FALSE,-10,positive,1
S7,FALSE,30,positive,1
S7,TRUE,-60,positive,1
S7,FALSE,-0,positive,0
S7,TRUE,-10,positive,1
S7,FALSE,-60,positive,0
S7,FALSE,-50,positive,1
S7,FALSE,-10,positive,0
S7,TRUE,-30,positive,0
S7,TRUE,30,positive,1
S7,TRUE,-80,positive,0
S7,TRUE,40,positive,1
S7,FALSE,-50,positive,0
S7,TRUE,0,positive,1
S7,TRUE,-20,positive,1
S7,TRUE,-20,positive,1
S7,TRUE,-10,positive,1
S7,TRUE,-10,positive,1
S7,TRUE,30,positive,1
S7,FALSE,70,positive,1
S7,TRUE,20,positive,1
S7,FALSE,50,positive,1
S7,FALSE,-50,positive,0
S7,TRUE,70,positive,1
S7,TRUE,50,positive,1
S7,FALSE,60,positive,1
S7,FALSE,10,positive,1
S7,TRUE,40,positive,1
S7,FALSE,-60,positive,0
S7,FALSE,80,positive,1
S7,FALSE,10,positive,1
S7,FALSE,80,positive,1
S7,FALSE,40,positive,1
S7,FALSE,40,positive,1
S7,FALSE,-80,positive,0
S7,TRUE,50,positive,1
S7,TRUE,-0,positive,1
S7,TRUE,-10,positive,0
S7,FALSE,30,positive,1
S7,FALSE,-10,positive,1
S7,TRUE,40,positive,1
S7,TRUE,-70,positive,0
S7,FALSE,20,positive,1
S7,TRUE,-60,positive,1
S7,TRUE,40,positive,1
S7,TRUE,-80,positive,1
S7,TRUE,60,positive,1
S7,TRUE,20,positive,1
S7,FALSE,-20,positive,0
S7,FALSE,50,positive,1
S7,TRUE,50,positive,1
S7,FALSE,70,positive,1
S7,FALSE,20,positive,1
S7,TRUE,-70,positive,0
S7,FALSE,60,positive,1
S7,TRUE,-70,positive,0
S7,TRUE,70,positive,1
S7,FALSE,50,positive,1
S7,FALSE,40,positive,1
S7,FALSE,-10,positive,1
S7,TRUE,-10,positive,1
S7,TRUE,50,positive,1
S7,TRUE,0,positive,1
S7,FALSE,60,positive,1
S7,TRUE,50,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-60,positive,1
S7,FALSE,-10,positive,0
S7,FALSE,0,positive,1
S7,TRUE,-60,positive,1
S7,FALSE,70,positive,1
S7,TRUE,-80,positive,0
S7,TRUE,-60,positive,0
S7,FALSE,10,positive,1
S7,FALSE,-30,positive,0
S7,FALSE,0,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-30,positive,0
S7,TRUE,-80,positive,0
S7,TRUE,70,positive,1
S7,TRUE,70,positive,1
S7,FALSE,-20,positive,1
S7,TRUE,-30,positive,0
S7,FALSE,-0,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,-70,positive,0
S7,FALSE,60,positive,0
S7,TRUE,-10,positive,1
S7,FALSE,20,positive,1
S7,TRUE,-80,positive,1
S7,FALSE,20,positive,0
S7,FALSE,-0,positive,0
S7,FALSE,-40,positive,0
S7,TRUE,-40,positive,1
S7,TRUE,-30,positive,0
S7,TRUE,0,positive,1
S7,TRUE,80,positive,1
S7,TRUE,40,positive,1
S7,TRUE,50,positive,1
S7,FALSE,70,positive,0
S7,TRUE,40,positive,1
S7,FALSE,30,positive,1
S7,FALSE,30,positive,1
S7,FALSE,-50,positive,0
S7,TRUE,-0,positive,1
S7,FALSE,-70,positive,0
S7,FALSE,60,positive,1
S7,TRUE,-50,positive,0
S7,TRUE,-50,positive,1
S7,FALSE,60,positive,1
S7,TRUE,40,positive,1
S7,TRUE,60,positive,1
S7,TRUE,-30,positive,1
S7,TRUE,-0,positive,0
S7,FALSE,-30,positive,0
S7,TRUE,10,positive,1
S7,FALSE,-70,positive,0
S7,TRUE,-50,positive,1
S7,TRUE,0,positive,0
S7,FALSE,-70,positive,0
S7,TRUE,20,positive,1
S7,FALSE,-80,positive,0
S7,TRUE,40,positive,1
S7,FALSE,10,positive,0
S7,TRUE,-50,positive,1
S7,TRUE,40,positive,1
S7,TRUE,-30,positive,1
S7,FALSE,-40,positive,0
S7,FALSE,-10,positive,0
S7,TRUE,20,positive,1
S7,TRUE,20,positive,1
S7,FALSE,60,positive,0
S7,TRUE,-20,positive,0
S7,FALSE,20,positive,0
S7,TRUE,30,positive,1
S7,TRUE,60,positive,1
S7,TRUE,20,positive,1
S7,TRUE,70,positive,1
S7,FALSE,-60,positive,0
S7,FALSE,-50,positive,0
S7,FALSE,-10,positive,0
S7,TRUE,20,positive,1
S7,TRUE,-40,positive,0
S7,FALSE,0,positive,1
S7,TRUE,-20,positive,0
S7,FALSE,-30,positive,0
S7,FALSE,70,positive,1
S7,FALSE,30,positive,0
S7,FALSE,60,positive,1
S7,TRUE,70,positive,1
S7,TRUE,20,positive,1
S7,FALSE,50,positive,1
S7,FALSE,30,positive,1
S7,FALSE,80,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-30,positive,1
S7,TRUE,60,positive,1
S7,FALSE,-20,positive,0
S7,FALSE,-80,positive,0
S7,TRUE,30,positive,1
S7,FALSE,-0,positive,1
S7,FALSE,-40,positive,0
S7,FALSE,-20,positive,0
S7,FALSE,70,positive,1
S7,TRUE,80,positive,1
S7,TRUE,-40,positive,0
S7,FALSE,-80,positive,0
S7,FALSE,20,positive,1
S7,TRUE,-80,positive,0
S7,FALSE,20,positive,1
S7,TRUE,-60,positive,1
S7,FALSE,-20,positive,0
S7,FALSE,80,positive,1
S7,TRUE,50,positive,1
S7,TRUE,20,positive,1
S7,FALSE,-30,positive,0
S7,TRUE,-70,positive,0
S7,TRUE,-10,positive,0
S7,TRUE,30,positive,1
S7,TRUE,40,positive,1
S7,FALSE,-80,positive,0
S7,TRUE,10,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,-10,positive,0
S7,FALSE,-10,positive,0
S7,TRUE,-80,positive,0
S7,FALSE,-40,positive,0
S7,FALSE,-0,positive,0
S7,TRUE,50,positive,1
S7,FALSE,-70,positive,0
S7,FALSE,-10,positive,1
S7,FALSE,60,positive,1
S7,TRUE,-30,positive,1
S7,TRUE,-30,positive,0
S7,FALSE,70,positive,1
S7,TRUE,20,positive,1
S7,TRUE,-10,positive,1
S7,FALSE,-40,positive,0
S7,FALSE,70,positive,1
S7,TRUE,40,positive,1
S7,FALSE,-70,positive,0
S7,FALSE,50,positive,1
S7,FALSE,40,positive,1
S7,FALSE,0,positive,0
S7,FALSE,-20,positive,0
S7,FALSE,-0,positive,1
S7,FALSE,-80,positive,0
S7,FALSE,20,positive,1
S7,TRUE,60,positive,1
S7,TRUE,-40,positive,0
S7,TRUE,-10,positive,1
S7,TRUE,20,positive,1
S7,TRUE,80,positive,1
S7,FALSE,-70,positive,0
S7,FALSE,-80,positive,0
S7,FALSE,40,positive,1
S7,FALSE,60,positive,1
S7,FALSE,-10,positive,0
S7,FALSE,40,positive,1
S7,FALSE,-50,positive,0
S7,TRUE,-30,positive,1
S7,TRUE,-0,positive,1
S7,TRUE,-10,positive,0
S7,TRUE,50,positive,1
S7,TRUE,-10,positive,0
S7,TRUE,-30,positive,1
S7,FALSE,-60,positive,1
S7,FALSE,80,positive,1
S7,FALSE,0,positive,1
S7,FALSE,10,positive,1
S7,TRUE,-30,positive,1
S7,FALSE,-0,positive,1
S7,TRUE,-30,positive,1
S7,FALSE,-0,positive,1
S7,FALSE,50,positive,0
S7,FALSE,0,positive,0
S7,FALSE,-0,positive,1
S7,TRUE,50,positive,1
S7,TRUE,-70,positive,0
S7,FALSE,-30,positive,0
S7,FALSE,-10,positive,0
S7,TRUE,50,positive,1
S7,TRUE,-10,positive,0
S7,TRUE,40,positive,1
S7,TRUE,-80,positive,0
S7,FALSE,70,positive,1
S7,TRUE,-40,positive,0
S7,TRUE,-70,positive,0
S1,TRUE,70,negative,1
S1,FALSE,-60,negative,1
S1,TRUE,-70,negative,1
S1,FALSE,20,negative,0
S1,FALSE,10,negative,0
S1,FALSE,70,negative,0
S1,FALSE,-30,negative,1
S1,FALSE,-70,negative,1
S1,FALSE,10,negative,0
S1,TRUE,40,negative,0
S1,FALSE,-40,negative,1
S1,TRUE,0,negative,0
S1,TRUE,80,negative,1
S1,TRUE,60,negative,0
S1,TRUE,0,negative,0
S1,TRUE,30,negative,0
S1,FALSE,80,negative,0
S1,FALSE,-40,negative,1
S1,FALSE,-70,negative,0
S1,TRUE,30,negative,0
S1,FALSE,40,negative,0
S1,TRUE,-20,negative,1
S1,FALSE,20,negative,0
S1,TRUE,-80,negative,1
S1,FALSE,-30,negative,0
S1,FALSE,0,negative,1
S1,TRUE,70,negative,0
S1,FALSE,-70,negative,1
S1,TRUE,-80,negative,1
S1,FALSE,40,negative,0
S1,TRUE,70,negative,0
S1,FALSE,80,negative,0
S1,FALSE,20,negative,0
S1,TRUE,-80,negative,1
S1,FALSE,60,negative,0
S1,TRUE,-70,negative,1
S1,TRUE,70,negative,0
S1,FALSE,-30,negative,0
S1,FALSE,70,negative,0
S1,FALSE,-20,negative,0
S1,TRUE,40,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,0,negative,0
S1,FALSE,70,negative,0
S1,TRUE,-30,negative,1
S1,FALSE,-70,negative,1
S1,TRUE,-0,negative,1
S1,FALSE,-0,negative,1
S1,TRUE,-80,negative,0
S1,TRUE,0,negative,0
S1,FALSE,30,negative,0
S1,TRUE,20,negative,0
S1,FALSE,70,negative,0
S1,TRUE,-10,negative,0
S1,FALSE,30,negative,0
S1,TRUE,-0,negative,1
S1,TRUE,0,negative,0
S1,TRUE,20,negative,1
S1,FALSE,50,negative,0
S1,FALSE,-30,negative,1
S1,FALSE,-20,negative,0
S1,FALSE,-70,negative,1
S1,FALSE,0,negative,0
S1,TRUE,-30,negative,1
S1,TRUE,-70,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,-80,negative,1
S1,TRUE,70,negative,1
S1,FALSE,-60,negative,1
S1,TRUE,40,negative,1
S1,FALSE,20,negative,0
S1,FALSE,0,negative,1
S1,FALSE,-50,negative,1
S1,TRUE,-30,negative,1
S1,TRUE,-80,negative,1
S1,FALSE,-50,negative,1
S1,FALSE,-40,negative,1
S1,FALSE,20,negative,1
S1,TRUE,0,negative,1
S1,FALSE,60,negative,0
S1,FALSE,70,negative,0
S1,TRUE,-40,negative,1
S1,TRUE,-30,negative,1
S1,FALSE,-20,negative,0
S1,TRUE,70,negative,0
S1,FALSE,0,negative,1
S1,TRUE,-10,negative,1
S1,FALSE,70,negative,0
S1,FALSE,50,negative,0
S1,FALSE,-50,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,50,negative,0
S1,TRUE,-0,negative,0
S1,FALSE,60,negative,0
S1,FALSE,50,negative,0
S1,TRUE,-80,negative,1
S1,FALSE,-0,negative,0
S1,FALSE,20,negative,0
S1,TRUE,70,negative,1
S1,TRUE,10,negative,1
S1,FALSE,30,negative,0
S1,FALSE,30,negative,0
S1,FALSE,0,negative,0
S1,TRUE,50,negative,0
S1,FALSE,20,negative,1
S1,FALSE,80,negative,0
S1,TRUE,60,negative,1
S1,FALSE,60,negative,0
S1,FALSE,-30,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,-40,negative,1
S1,TRUE,30,negative,0
S1,FALSE,70,negative,0
S1,FALSE,-80,negative,1
S1,TRUE,20,negative,1
S1,TRUE,70,negative,0
S1,FALSE,-70,negative,0
S1,TRUE,-50,negative,1
S1,FALSE,-10,negative,1
S1,FALSE,70,negative,0
S1,TRUE,-10,negative,1
S1,TRUE,20,negative,1
S1,FALSE,-70,negative,1
S1,TRUE,80,negative,1
S1,TRUE,30,negative,0
S1,FALSE,50,negative,0
S1,FALSE,-0,negative,0
S1,FALSE,50,negative,1
S1,FALSE,-60,negative,1
S1,TRUE,50,negative,0
S1,FALSE,-40,negative,1
S1,TRUE,-50,negative,1
S1,FALSE,50,negative,0
S1,TRUE,0,negative,0
S1,FALSE,-0,negative,0
S1,TRUE,30,negative,1
S1,TRUE,-30,negative,1
S1,FALSE,-30,negative,1
S1,FALSE,-50,negative,1
S1,FALSE,70,negative,0
S1,TRUE,-40,negative,1
S1,TRUE,-80,negative,1
S1,FALSE,20,negative,0
S1,FALSE,80,negative,1
S1,TRUE,20,negative,0
S1,FALSE,-10,negative,1
S1,FALSE,-50,negative,1
S1,FALSE,10,negative,0
S1,TRUE,30,negative,1
S1,FALSE,-40,negative,1
S1,TRUE,-50,negative,1
S1,TRUE,50,negative,0
S1,FALSE,-80,negative,1
S1,FALSE,-10,negative,1
S1,TRUE,0,negative,1
S1,FALSE,70,negative,0
S1,TRUE,-0,negative,1
S1,FALSE,10,negative,1
S1,TRUE,10,negative,1
S1,TRUE,0,negative,1
